54,P,Eduarniel Núñez (BAL),R,Las Vegas,Traded,No
1,OF,Junior Perez,R,Las Vegas,DFA,No
50,P,Jack Perkins,R,Las Vegas,Promoted,Yes
59,C,CJ Rodriguez,R,Las Vegas,Development List,No
,P,Gustavo Rodriguez,R,Las Vegas,60-day IL,No
5,C,Brian Serven,R,Las Vegas,Active,No
17,INF,Michael Stefanic,R,Las Vegas,Promoted,Yes
51,P,Wander Suero,R,Las Vegas,Active,No
6,INF,Drew Swift,R,Las Vegas,Active,No
8,OF,Colby Thomas,R,Las Vegas,Promoted,Yes
99,P,Yunior Tur,R,Las Vegas,Active,No
4,C,Chad Wallach,R,Las Vegas,Active,No
47,INF,Tommy White,R,Las Vegas,Active,No
84,P,Chen Zhong-Ao Zhuang,R,Las Vegas,Active,No
6,INF,Sergio Alcántara,S,Lehigh Valley,Active,No
,OF,Keaton Anthony,R,Lehigh Valley,Injured List,No
27,P,Kyle Backhus,L,Lehigh Valley,Promoted,Yes
,P,Andrew Bechtold,R,Lehigh Valley,60-day IL,No
0,OF,Steward Berroa,S,Lehigh Valley,Active,Yes
61,P,Jonathan Bowlan,R,Lehigh Valley,Promoted,Yes
,INF,Erick Brito,R,Lehigh Valley,60-day IL,No
54,P,Génesis Cabrera,L,Lehigh Valley,Active,No
69,P,Jean Cabrera,R,Lehigh Valley,Demoted,Yes
00,INF,Christian Cairo,R,Lehigh Valley,Active,Yes
41,P,Ryan Cusick,R,Lehigh Valley,Active,No
12,P,Tucker Davidson,L,Lehigh Valley,Active,No
46,OF,Bryan De La Cruz,R,Lehigh Valley,Active,No
3,OF,Cade Fergus,R,Lehigh Valley,Demoted,No
43,P,Connor Gillispie,R,Lehigh Valley,Full-Season IL,No
48,P,Daniel Harper,R,Lehigh Valley,Active,No
67,P,Jonathan Hernández,R,Lehigh Valley,Active,No
47,P,Nolan Hoffman,R,Lehigh Valley,Active,Yes
61,P,Grant Holman,R,Lehigh Valley,Active,Yes
50,P,Seth Johnson,R,Lehigh Valley,Active,Yes
7,OF,Otto Kemp,R,Lehigh Valley,Active,Yes
48,P,Orion Kerkering,R,Lehigh Valley,Promoted,Yes
29,INF,Carter Kieboom,R,Lehigh Valley,Active,No
25,P,Chuck King,R,Lehigh Valley,Active,No
,C,Mark Kolozsvary,R,Lehigh Valley,60-day IL,No
,OF,Pedro León,R,Lehigh Valley,Injured List,No
56,P,Griff McGarry (LAD),R,Lehigh Valley,Traded,No
24,C,Paul McIntosh,R,Lehigh Valley,Active,No
66,P,John McMillon,R,Lehigh Valley,Active,No
43,P,Michael Mercado,R,Lehigh Valley,Active,No
39,OF,Óscar Mercado,R,Lehigh Valley,Free Agent,No
,INF,Aidan Miller,R,Lehigh Valley,Injured List,No
4,INF,Robert Moore,S,Lehigh Valley,Active,No
,P,Mitch Neunborn,R,Lehigh Valley,Demoted,No
5,INF,Liover Peguero,R,Lehigh Valley,Active,No
23,P,Colin Peluse,R,Lehigh Valley,Demoted,No
27,C,René Pinto,R,Lehigh Valley,Injured List,No
55,P,Alan Rangel,R,Lehigh Valley,Active,Yes
13,OF,Felix Reyes,R,Lehigh Valley,Promoted,Yes
33,P,Trevor Richards,R,Lehigh Valley,Promoted,Yes
16,C,Caleb Ricketts,L,Lehigh Valley,Active,No
,OF,Gabriel Rincones Jr.,L,Lehigh Valley,Injured List,Yes
,P,Daniel Robert,R,Lehigh Valley,60-day IL,No
,INF,José Rodríguez,R,Lehigh Valley,Free Agent,No
39,P,Chase Shugart,R,Lehigh Valley,Promoted,Yes
2,C,Garrett Stubbs,L,Lehigh Valley,Promoted,Yes
45,P,Lenny Torres Jr.,R,Lehigh Valley,Active,No
57,P,Lou Trivino,R,Lehigh Valley,Free Agent,No
44,P,Andrew Walling,L,Lehigh Valley,Injured List,No
45,P,Zack Wheeler,R,Lehigh Valley,Promoted,Yes
18,P,Bryse Wilson,R,Lehigh Valley,Active,No
56,P,Zach Pop,R,Lehigh Valley,Rehab Assignment,Yes
39,P,Julian Aguiar,R,Louisville,Injured List,Yes
60,P,Tejay Antone,R,Louisville,Promoted,Yes
19,INF,Edwin Arroyo,S,Louisville,Active,Yes
11,C,Will Banfield,R,Louisville,Active,No
18,P,Sam Benschoter,R,Louisville,Active,No
22,OF,JJ Bleday,L,Louisville,Promoted,Yes
53,P,Andrew Chafin,L,Louisville,Free Agent,No
4,INF,Michael Chavis,R,Louisville,Active,No
37,P,Davis Daniel,R,Louisville,Active,No
45,P,Hagen Danner,R,Louisville,Active,No
24,OF,Blake Dunn,R,Louisville,Promoted,Yes
32,INF,Christian Encarnacion-Strand (BAL),R,Louisville,Traded,No
50,P,Caleb Ferguson,L,Louisville,Rehab Assignment,Yes
48,P,Jose Franco,R,Louisville,Active,Yes
38,P,Julian Garcia,R,Louisville,Active,No
5,INF,Garrett Hampson,R,Louisville,Active,No
10,C,P.J. Higgins,R,Louisville,Active,No
23,OF,Rece Hinds,R,Louisville,Active,Yes
15,INF,Ivan Johnson,S,Louisville,Active,No
41,P,Trevor Kuncl,R,Louisville,Active,No
31,P,Brandon Leibrandt,L,Louisville,Active,No
20,C,Dayne Leonard,R,Louisville,Active,No
22,P,Nick Lodolo,L,Louisville,Promoted,Yes
16,OF,Noelvi Marte,R,Louisville,Active,Yes
40,P,Yunior Marte,R,Louisville,Active,No
57,P,Zach Maxwell,R,Louisville,Active,Yes
52,P,Darren McCaughan,R,Louisville,Active,No
47,P,Luis Mey,R,Louisville,Promoted,Yes
36,P,Anthony Misiewicz,L,Louisville,Active,No
44,P,Kyle Nicolas,R,Louisville,Active,Yes
17,P,Nate Peterson,L,Louisville,Demoted,No
14,P,Chase Petty,R,Louisville,Active,Yes
7,INF,Dominic Pitelli,L,Louisville,Demoted,No
12,P,Lyon Richardson,R,Louisville,Active,No
,P,Javi Rivera,R,Louisville,Demoted,No
43,OF,Héctor Rodríguez,L,Louisville,Active,Yes
32,P,Nick Sando,L,Louisville,Demoted,No
,P,Carson Spiers,R,Louisville,60-day IL,No
,P,Josh Staumont,R,Louisville,Injured List,No
29,INF,Michael Toglia,S,Louisville,Active,No
13,INF,Francisco Urbaez,R,Louisville,Active,No
3,OF,Mike Antico,L,Memphis,Free Agent,No
27,OF,Joshua Báez,R,Memphis,Active,Yes
41,P,Ian Bedell,R,Memphis,Active,No
13,C,Leo Bernal,S,Memphis,Active,Yes
55,P,Scott Blewett,R,Memphis,Active,No
,P,Alex Cornwell,L,Memphis,Injured List,No
40,C,Jimmy Crooks,L,Memphis,Active,Yes
43,P,Hunter Dobbins,R,Memphis,Active,Yes
64,P,Ryan Fernandez,R,Memphis,Active,Yes
65,P,Richard Fitts,R,Memphis,Full-Season IL,Yes
68,P,Luis Gastelum,R,Memphis,Active,No
44,P,Gordon Graceffo,R,Memphis,Promoted,Yes
35,P,Skylar Hales,R,Memphis,Active,No
73,P,Pete Hansen,L,Memphis,Active,No
7,P,Tink Hence,R,Memphis,Demoted,No
,P,Ixan Henderson,L,Memphis,60-day IL,No
22,INF,Blaze Jordan,R,Memphis,Active,No
5,OF,Matt Koperniak,L,Memphis,Active,No
12,OF,Colton Ledbetter,L,Memphis,Active,No
26,OF,Bligh Madris,L,Memphis,Active,No
39,P,Quinn Mathews,L,Memphis,Active,No
33,P,Brycen Mautz,L,Memphis,Active,No
11,INF,Ramon Mendoza,R,Memphis,Active,No
19,INF,Brody Moore,R,Memphis,Active,No
38,P,Gerson Moreno,R,Memphis,Injured List,No
28,P,Ryan Murphy,R,Memphis,Active,No
8,P,Packy Naughton,L,Memphis,Injured List,No
15,P,Luis Peralta (CHC),L,Memphis,Claimed,No
31,INF,César Prieto,L,Memphis,Promoted,Yes
37,P,Matt Pushard,R,Memphis,Rehab Assignment,Yes
30,P,Max Rajcic,R,Memphis,Active,No
15,P,Nick Raquet (BAL),L,Memphis,Traded,No
48,P,Hancel Rincon,R,Memphis,Active,No
,P,Sem Robberse,R,Memphis,60-day IL,No
,P,Tekoah Roby,R,Memphis,60-day IL,Yes
57,P,Chris Roycroft,R,Memphis,Active,Yes
,INF,Thomas Saggese,R,Memphis,Promoted,Yes
,P,Victor Santos,R,Memphis,60-day IL,No
66,P,Jason Savacool,R,Memphis,Demoted,No
71,P,Jared Shuster,L,Memphis,Promoted,Yes
,P,Zack Thompson,L,Memphis,60-day IL,No
21,OF,Bryan Torres,L,Memphis,Active,Yes
16,OF,Nelson Velázquez,R,Memphis,Active,No
15,INF,Miguel Villarroel,R,Memphis,Active,No
46,P,Cade Winquest,R,Memphis,Injured List,No
29,C,Andy Yerzy,L,Memphis,Active,No
50,P,Bruce Zimmermann,L,Memphis,Active,No
6,OF,Jordyn Adams,R,Nashville,Active,No
53,INF,Luke Adams,R,Nashville,Injured List,No
26,OF,Steward Berroa (PHI),S,Nashville,Claimed,No
5,INF,Tyler Black,L,Nashville,Demoted,Yes
15,P,Kaleb Bowman,R,Nashville,Active,No
,P,J.B. Bukauskas,R,Nashville,Injured List,No
32,P,Will Childers,R,Nashville,Injured List,No
2,OF,Jackson Chourio,R,Nashville,Promoted,Yes
57,P,Joe Corbett,R,Nashville,Demoted,No
56,P,Coleman Crow,R,Nashville,Promoted,Yes
58,P,Shane Drohan,L,Nashville,Promoted,Yes
46,P,Junior Fernández,R,Nashville,Active,No
45,P,Brian Fitzpatrick,L,Nashville,Not Yet Reported,Yes
,P,Gerson Garabito,R,Nashville,60-day IL,No
29,P,Robert Gasser,L,Nashville,Active,Yes
34,P,Logan Henderson,R,Nashville,Promoted,Yes
44,P,Blake Holub,R,Nashville,Active,No
3,OF,Jacob Hurtubise,L,Nashville,Active,No
2,OF,Greg Jones,S,Nashville,Active,No
11,P,Reiss Knehr,R,Nashville,Active,No
13,P,Tate Kuehner,L,Nashville,Active,No
52,OF,Luis Lara,S,Nashville,Active,No
10,INF,Eddys Leonard,R,Nashville,Active,No
5,OF,Luis Matos,R,Nashville,Injured List,No
55,P,Easton McGee,R,Nashville,Active,Yes
1,INF,Ethan Murray,R,Nashville,Active,No
61,C,Andrick Nava,S,Nashville,Demoted,No
26,P,Thomas Pannone,L,Nashville,Active,No
40,P,Sammy Peralta (COL),L,Nashville,Claimed,No
2,OF,Blake Perkins,S,Nashville,Promoted,Yes
9,INF,Cooper Pratt,R,Nashville,Active,Yes
40,P,Quinn Priester,R,Nashville,Promoted,Yes
8,C,Jeferson Quero,R,Nashville,Active,Yes
12,P,Carlos Rodriguez,R,Nashville,Active,Yes
22,C,Ramón Rodríguez,R,Nashville,Active,No
19,P,Drew Rom,L,Nashville,Active,No
51,P,Garrett Stallings,R,Nashville,Active,No
38,P,Peter Strzelecki,R,Nashville,Active,No
6,INF,Jheremy Vargas,R,Nashville,Demoted,No
57,INF,Andrew Vaughn,R,Nashville,Promoted,Yes
35,P,Jacob Waguespack,R,Nashville,Free Agent,No
25,INF,Brock Wilken,R,Nashville,Active,No
7,INF,Jett Williams,R,Nashville,Active,No
21,P,Craig Yoho,R,Nashville,Active,Yes
4,INF,Freddy Zamora,R,Nashville,Active,No
57,P,Rob Zastryzny,L,Nashville,Active,Yes
44,P,Keegan Akin,L,Norfolk,Promoted,Yes
9,C,Silas Ardoin,R,Norfolk,Active,No
2,INF,José Barrero,R,Norfolk,Active,No
1,OF,Enrique Bradfield Jr.,L,Norfolk,Injured List,No
29,P,Trace Bright,R,Norfolk,Active,No
49,P,Jeisson Cabrera,R,Norfolk,Demoted,No
44,P,Hans Crouse,R,Norfolk,Active,No
5,INF,Payton Eeles,L,Norfolk,Active,No
16,INF,Christian Encarnacion-Strand,R,Norfolk,Active,Yes
27,P,Dietrich Enns,L,Norfolk,Promoted,Yes
48,P,Jose Espada,R,Norfolk,Not Yet Reported,Yes
3,OF,Jud Fabian,R,Norfolk,Active,No
33,P,Cameron Foster,R,Norfolk,Active,Yes
59,P,Nestor German,R,Norfolk,Active,No
37,P,Trey Gibson,R,Norfolk,Active,Yes
,P,Keagan Gillies,R,Norfolk,Injured List,No
,P,Richard Guasch,R,Norfolk,60-day IL,No
14,C,Maverick Handley,R,Norfolk,Demoted,No
15,P,Christian Herberholz,R,Norfolk,Demoted,No
23,INF,Maikol Hernández,R,Norfolk,Demoted,No
7,INF,Jackson Holliday,L,Norfolk,Rehab Assignment,Yes
35,C,Sam Huff,R,Norfolk,Active,No
40,P,Andrew Kittredge,R,Norfolk,Promoted,Yes
36,P,Jackson Kowar,R,Norfolk,Injured List,No
63,P,Dean Kremer,R,Norfolk,Promoted,Yes
58,P,Ryan Long,R,Norfolk,Active,No
21,P,Andrew Magno,L,Norfolk,Active,No
56,P,Chayce McDermott (LAD),R,Norfolk,Traded,No
24,INF,Ryan Noda,L,Norfolk,Active,No
43,OF,Jhonkensy Noel,R,Norfolk,Active,No
47,P,Gerald Ogando,R,Norfolk,Active,No
53,P,Enoli Paredes,R,Norfolk,Active,No
,P,Elvis Peguero,R,Norfolk,Full-Season IL,No
17,INF,Fernando Peguero,S,Norfolk,Demoted,No
26,P,Alex Pham,R,Norfolk,Demoted,No
38,P,Cade Povich,L,Norfolk,Promoted,Yes
41,INF,Bryan Ramos,R,Norfolk,Active,No
30,P,Nick Raquet,L,Norfolk,Active,Yes
31,P,Yaqui Rivera,R,Norfolk,Demoted,No
39,OF,Will Robertson,L,Norfolk,Injured List,No
6,OF,Johnathan Rodríguez,R,Norfolk,Active,Yes
51,P,Jayvien Sandridge,L,Norfolk,Injured List,No
27,P,Albert Suárez,R,Norfolk,Active,No
18,OF,Reed Trimble,S,Norfolk,Active,Yes
13,INF,Willy Vasquez,R,Norfolk,Active,No
,INF,Luis Vázquez,R,Norfolk,Injured List,No
20,P,Josh Walker,L,Norfolk,Promoted,Yes
34,P,Levi Wells,R,Norfolk,Active,No
50,P,Tyler Wells,R,Norfolk,Promoted,Yes
28,P,Cameron Weston,R,Norfolk,Active,No
12,C,Creed Willems,L,Norfolk,Active,No
32,OF,Weston Wilson,R,Norfolk,Promoted,Yes
60,P,Brandon Young,R,Norfolk,Promoted,Yes
6,C,Eliezer Alfonzo,S,Oklahoma City,Active,No
22,P,Logan Allen,L,Oklahoma City,Active,No
,P,Yency Almonte,R,Oklahoma City,60-day IL,No
23,P,Charlie Barnes,L,Oklahoma City,Promoted,Yes
50,INF,Mookie Betts,R,Oklahoma City,Promoted,Yes
,INF,David Bote,R,Oklahoma City,Restricted List,No
51,P,Chris Campos,R,Oklahoma City,Injured List,No
36,P,Carlos Duran,R,Oklahoma City,Active,No
24,P,Jake Eder,L,Oklahoma City,Active,Yes
4,OF,Zach Ehrhard,R,Oklahoma City,Active,No
29,P,Jackson Ferris,L,Oklahoma City,Active,No
9,INF,Ryan Fitzgerald,L,Oklahoma City,Active,No
27,INF,Tyler Fitzgerald,R,Oklahoma City,Active,Yes
17,P,Nick Frasso,R,Oklahoma City,Active,No
5,INF,Alex Freeland,S,Oklahoma City,Active,Yes
2,INF,Austin Gauthier,R,Oklahoma City,Active,No
38,P,Paul Gervase,R,Oklahoma City,Not Yet Reported,Yes
,INF,Matt Gorski,R,Oklahoma City,60-day IL,No
43,P,Brusdar Graterol,R,Oklahoma City,Rehab Assignment,Yes
8,INF,Enrique Hernández,R,Oklahoma City,Rehab Assignment,Yes
,INF,Keston Hiura,R,Oklahoma City,Free Agent,No
37,P,Kyle Hurt,R,Oklahoma City,Promoted,Yes
19,P,Cole Irvin,L,Oklahoma City,Active,No
18,P,Antoine Kelly,L,Oklahoma City,Active,No
6,INF,Hyeseong Kim,L,Oklahoma City,Promoted,Yes
53,P,Antonio Knowles,R,Oklahoma City,Injured List,No
57,P,Ronan Kopp,L,Oklahoma City,Active,Yes
56,P,Garrett McDaniels,L,Oklahoma City,Active,No
32,P,Chayce McDermott,R,Oklahoma City,Active,Yes
12,P,Griff McGarry,R,Oklahoma City,Active,No
39,P,Keynan Middleton,R,Oklahoma City,Active,No
7,INF,Noah Miller,S,Oklahoma City,Active,No
23,P,Wyatt Mills,R,Oklahoma City,Promoted,Yes
25,C,Chuckie Robinson,R,Oklahoma City,Active,No
,P,José Rodríguez,R,Oklahoma City,60-day IL,No
45,P,Christian Romero,R,Oklahoma City,Active,No
54,P,Jerming Rosario,R,Oklahoma City,Active,No
35,P,River Ryan,R,Oklahoma City,Active,Yes
11,P,Ryder Ryan,R,Oklahoma City,Injured List,No
15,INF,Nick Senzel,R,Oklahoma City,Free Agent,No
8,OF,Michael Siani,L,Oklahoma City,DFA,No
31,P,Blake Snell,L,Oklahoma City,Promoted,Yes
41,P,Brock Stewart,R,Oklahoma City,Promoted,Yes
,P,Ryan Sublette,R,Oklahoma City,60-day IL,No
14,OF,Jack Suwinski,L,Oklahoma City,Active,No
3,OF,James Tibbs III,L,Oklahoma City,Active,No
10,INF,Ryan Ward,L,Oklahoma City,Active,Yes
21,P,Jordan Weems,R,Oklahoma City,Active,No
33,C,Seby Zavala,R,Oklahoma City,Development List,No
,C,Jorge Alfaro,R,Omaha,Demoted,No
58,P,Luinder Avila,R,Omaha,Promoted,Yes
25,INF,Colton Becker,R,Omaha,Demoted,No
36,P,Ryan Bergert,R,Omaha,Full-Season IL,Yes
37,P,Mason Black,R,Omaha,Active,Yes
55,P,Ethan Bosacker,R,Omaha,Active,No
63,P,Eric Cerantola,R,Omaha,Active,Yes
9,OF,Gavin Cross,L,Omaha,Active,No
64,P,Steven Cruz,R,Omaha,Promoted,Yes
33,P,Jose Cuas,R,Omaha,Active,No
48,C,Elias Díaz,R,Omaha,Promoted,Yes
6,INF,Dustin Dickerson,R,Omaha,Active,No
24,INF,Brandon Drury,R,Omaha,Development List,No
50,P,Carlos Estévez,R,Omaha,Promoted,Yes
44,P,Bailey Falter,L,Omaha,Rehab Assignment,Yes
54,P,Anthony Gose,L,Omaha,Active,No
,P,Tyson Guerrero,L,Omaha,60-day IL,No
61,P,Brandon Johnson,R,Omaha,Demoted,No
16,INF,Connor Kaiser,R,Omaha,Injured List,No
56,P,Stephen Kolek,R,Omaha,Promoted,Yes
22,P,Ben Kudrna,R,Omaha,Injured List,No
12,INF,Nick Loftin,R,Omaha,Promoted,Yes
60,C,Luke Maile,R,Omaha,Active,No
17,C,Elih Marrero,S,Omaha,Active,No
40,P,Chazz Martinez,L,Omaha,Injured List,No
18,INF,Michael Massey,L,Omaha,Promoted,Yes
,P,John Means,L,Omaha,60-day IL,No
26,OF,Kameron Misner,L,Omaha,Active,Yes
34,P,Eli Morgan,R,Omaha,Active,Yes
28,INF,Kevin Newman,R,Omaha,Active,No
47,P,Helcris Olivárez,L,Omaha,Active,No
32,P,Shane Panzini,R,Omaha,Active,No
57,P,Andrew Pérez,L,Omaha,Active,No
53,P,Ryan Ramsey,L,Omaha,Active,No
2,OF,John Rave,L,Omaha,Active,Yes
4,INF,Josh Rojas,L,Omaha,Active,No
41,P,Aaron Sanchez,R,Omaha,Active,No
52,P,Ben Sears,R,Omaha,Active,No
,P,Anthony Simonelli,R,Omaha,60-day IL,No
45,P,Mitch Spence,R,Omaha,Active,Yes
3,OF,Tyler Tolbert,R,Omaha,Active,Yes
21,INF,Abraham Toro,S,Omaha,Active,No
11,C,Luca Tresh,R,Omaha,Active,No
8,OF,Drew Waters,S,Omaha,Active,No
43,P,Beck Way,R,Omaha,Active,No
1,INF,Peyton Wilson,S,Omaha,Injured List,No
59,P,Henry Williams,R,Omaha,Active,No
22,INF,Brett Squires,L,Omaha,Active,No
50,P,Philip Abner,L,Reno,Active,Yes
21,INF,Jacob Amaya,R,Reno,Active,No
,P,Kyle Amendt,R,Reno,Full-Season IL,No
53,P,Roman Angelo,R,Reno,Demoted,No
57,INF,Luken Baker,R,Reno,Active,No
50,INF,Luken Baker,R,Reno,Free Agent,No
50,INF,Luken Baker,R,Reno,Promoted,Yes
58,C,Jeremiah Boyd,R,Reno,Development List,No
38,P,Mitch Bratt,L,Reno,Active,Yes
23,P,Juan Burgos,R,Reno,Active,Yes
49,P,Isaiah Campbell,R,Reno,Active,No
8,P,Gerardo Carrillo,R,Reno,Active,No
13,C,Christian Cerda,R,Reno,Active,No
52,P,John Curtiss,R,Reno,Free Agent,No
14,C,Adrian Del Castillo,L,Reno,Promoted,Yes
30,P,Yilber Díaz,R,Reno,Active,Yes
40,P,Kohl Drake,L,Reno,Active,Yes
16,P,Shawn Dubin,R,Reno,Free Agent,No
9,INF,Jose Fernandez,R,Reno,Promoted,Yes
,P,Junior (MIL) Fernández,R,Reno,Traded,No
35,C,Aramis Garcia,R,Reno,Active,No
36,P,Brandyn Garcia,L,Reno,Promoted,Yes
37,P,Spencer Giesting,L,Reno,Injured List,No
6,INF,LuJames Groover,R,Reno,Active,No
45,P,Thomas Hatch,R,Reno,Active,No
47,P,Tommy Henry,L,Reno,Active,No
56,P,Andrew Hoffmann,R,Reno,Active,Yes
11,OF,Jack Hurley,L,Reno,Development List,No
20,P,Drey Jameson,R,Reno,Active,Yes
27,P,Bryce Jarvis,R,Reno,Active,No
53,P,Merrill Kelly,R,Reno,Promoted,Yes
,P,Derek Law,R,Reno,Injured List,No
18,P,Yu-Min Lin,L,Reno,Active,No
26,INF,Tyler Locklear,R,Reno,Active,No
53,C,Gavin Logan,L,Reno,Demoted,No
62,INF,Ivan Melendez,R,Reno,Free Agent,No
32,C,Matt O'Neill,R,Reno,Demoted,No
54,P,Taylor Rashi,R,Reno,Active,Yes
39,P,Dylan Ray,R,Reno,Active,Yes
59,OF,Kristian Robinson,R,Reno,Active,No
3,INF,Anderdson Rojas,L,Reno,Active,No
41,P,Joe Ross,R,Reno,Active,No
24,INF,Carlos Santana,S,Reno,Rehab Assignment,Yes
9,INF,Danny Serretti,S,Reno,Demoted,No
34,P,Kade Strowd,R,Reno,Active,Yes
7,INF,Tommy Troy,R,Reno,Active,No
4,INF,Luis Urías,R,Reno,Active,No
4,INF,Jesus Valdez,R,Reno,Demoted,No
1,INF,Andrew Velazquez,L,Reno,Active,No
33,OF,A.J. Vukovich,R,Reno,60-day IL,No
48,OF,Ryan Waldschmidt,R,Reno,Promoted,Yes
5,INF,Jean Walters,S,Reno,Demoted,No
16,C,Riley Adams,R,Rochester,Active,No
56,P,Andrew Alvarez,L,Rochester,Promoted,Yes
11,C,Tres Barrera,R,Rochester,Active,No
,P,Tyler Baum,R,Rochester,60-day IL,No
49,P,Chandler Champlain,R,Rochester,Active,No
55,INF,Andrés Chaparro,R,Rochester,Active,Yes
52,P,Riley Cornelio,R,Rochester,Active,Yes
3,OF,Dylan Crews,R,Rochester,Active,Yes
41,P,Shawn Dubin,R,Rochester,Free Agent,No
49,P,Jake Eder (LAD),L,Rochester,Traded,No
23,P,Julian Fernández,R,Rochester,Injured List,Yes
17,C,Harry Ford,R,Rochester,Active,Yes
12,OF,Christian Franklin,R,Rochester,Active,Yes
1,INF,Phillip Glasser,L,Rochester,Active,No
59,P,Trevor Gott,R,Rochester,Active,No
33,P,Andre Granillo,R,Rochester,Active,Yes
55,P,Marquis Grissom Jr.,R,Rochester,Demoted,No
4,OF,Robert Hassell III,L,Rochester,Active,Yes
6,OF,Levi Jordan,R,Rochester,Active,No
54,P,Zak Kent,R,Rochester,Not Yet Reported,Yes
48,P,Andry Lara,R,Rochester,Active,No
7,INF,Trey Lipscomb,R,Rochester,Active,No
28,INF,Matt Mervis,L,Rochester,Free Agent,No
30,P,Bryce Montes de Oca,R,Rochester,Injured List,No
13,INF,Yohandy Morales,R,Rochester,Active,No
54,P,Shinnosuke Ogasawara,L,Rochester,Demoted,No
15,INF,Abimelec Ortiz,L,Rochester,Active,Yes
50,P,Mitchell Parker,L,Rochester,Promoted,Yes
21,P,Zach Penrod,L,Rochester,Active,No
47,P,Luis Perales,R,Rochester,Active,Yes
24,OF,Andrew Pinckney,R,Rochester,Active,No
40,P,Orlando Ribalta,R,Rochester,Promoted,Yes
22,P,Jackson Rutledge (PHI),R,Rochester,Claimed,No
,P,Tyler Schoff,R,Rochester,Injured List,No
37,P,Paxton Schultz,R,Rochester,Promoted,Yes
2,INF,Zack Short (DET),R,Rochester,Traded,No
25,P,Seth Shuman,R,Rochester,Active,No
39,P,Jack Sinclair,R,Rochester,Active,No
10,P,Erik Tolman,L,Rochester,Active,No
32,P,Eddy Yean,R,Rochester,Active,No
9,P,Luke Young,R,Rochester,Active,No
19,P,Dane Acker,R,Round Rock,Active,No
28,P,Robby Ahlstrom,L,Round Rock,Active,No
24,P,Aidan Anderson,R,Round Rock,Injured List,No
39,P,Ben Anderson,R,Round Rock,Active,No
43,P,Carter Baumler,R,Round Rock,Rehab Assignment,Yes
45,P,Austin Bergner,R,Round Rock,Active,No
15,OF,Dairon Blanco,R,Round Rock,Active,No
61,P,Cody Bradford,L,Round Rock,Promoted,Yes
52,P,Ryan Brasier,R,Round Rock,Active,No
2,INF,Jonah Bride,R,Round Rock,Active,No
3,INF,Diego Castillo,R,Round Rock,Active,No
11,INF,Cameron Cauley,R,Round Rock,Active,No
9,OF,Gilberto Celestino,R,Round Rock,Active,No
0,P,Marc Church,R,Round Rock,Active,No
25,P,Gavin Collyer,R,Round Rock,Promoted,Yes
59,P,Jose Corniell,R,Round Rock,Active,Yes
,P,Nabil Crismatt,R,Round Rock,Full-Season IL,No
,P,Declan Cronin,R,Round Rock,60-day IL,No
56,P,Luis Curvelo,R,Round Rock,Rehab Assignment,Yes
54,P,Alexis Díaz,R,Round Rock,Active,No
7,INF,Justin Foscue,R,Round Rock,Promoted,Yes
16,P,Kyle Funkhouser,R,Round Rock,Injured List,No
40,P,Austin Gomber,L,Round Rock,Active,No
55,P,Peyton Gray,R,Round Rock,Promoted,Yes
18,INF,Trevor Hauver,L,Round Rock,Active,No
35,P,Josh Hejka,R,Round Rock,Demoted,No
23,OF,Michael Helman,R,Round Rock,Active,Yes
12,C,Jose Herrera,S,Round Rock,Active,No
47,P,Thomas Ireland,L,Round Rock,Active,No
13,C,Cooper Johnson,R,Round Rock,Active,No
8,C,Willie MacIver (TOR),R,Round Rock,Traded,No
21,INF,Richie Martin Jr.,R,Round Rock,Active,No
,P,Daniel Missaki,R,Round Rock,Full-Season IL,No
36,P,Patrick Murphy,R,Round Rock,60-day IL,No
57,OF,Alejandro Osuna,L,Round Rock,Promoted,Yes
48,P,Michel Otañez,R,Round Rock,Active,Yes
14,INF,Nick Pratto,L,Round Rock,Active,No
44,P,Cal Quantrill,R,Round Rock,Promoted,Yes
66,P,Josh Sborz,R,Round Rock,Development List,No
51,P,Cole Stasio,R,Round Rock,Demoted,No
29,P,Josh Stephan,R,Round Rock,Active,No
31,P,Trey Supak,R,Round Rock,Active,No
30,P,Emiliano Teodo,R,Round Rock,Active,Yes
22,P,Mason Thompson,R,Round Rock,Active,No
3,INF,Tyler Wade,L,Round Rock,Free Agent,No
10,OF,Aaron Zavala,L,Round Rock,Active,No
10,OF,Harrison Bader,R,Sacramento,Promoted,Yes
49,INF,Osleivis Basabe,R,Sacramento,Active,No
56,P,Tristan Beck,R,Sacramento,Promoted,Yes
58,P,Will Bednar,R,Sacramento,Demoted,No
2,OF,Victor Bericoto,R,Sacramento,Active,No
40,P,John Michael Bertrand,L,Sacramento,Active,No
33,P,Spencer Bivens,R,Sacramento,Active,Yes
12,OF,Will Brennan,L,Sacramento,Active,Yes
,INF,Reggie Crawford,L,Sacramento,60-day IL,No
14,INF,Bryce Eldridge,L,Sacramento,Promoted,Yes
12,INF,Tyler Fitzgerald (TOR),R,Sacramento,Traded,No
38,P,Michael Fulmer,R,Sacramento,Active,No
6,INF,Nate Furman,L,Sacramento,Active,No
5,C,Thomas Gavello,L,Sacramento,Active,No
51,OF,Drew Gilbert,L,Sacramento,Promoted,Yes
12,C,Eric Haase,R,Sacramento,Promoted,Yes
54,C,Ty Hanchey,L,Sacramento,Demoted,No
48,P,Trent Harris,R,Sacramento,Active,No
